key,doi,title,year,venue,type,citations,strands,duplicates_merged,title_only,questions,decision,reason
doi:10.1101/2023.05.04.539455,10.1101/2023.05.04.539455,The microbiota of Amblyomma americanum reflects known westward expansion,2023,bioRxiv,,0,semantic_scholar,0,0,q2 q5,pass,
doi:10.1371/journal.pntd.0006021,10.1371/journal.pntd.0006021,Schistosoma japonicum transmission risk maps at present and under climate change in mainland China,2017,PLoS Neglected Tropical Diseases,,35,semantic_scholar,0,0,q2,pass,
doi:10.1016/j.ecolmodel.2020.109245,10.1016/j.ecolmodel.2020.109245,"Modelling the effects of climate, predation, and dispersal on the poleward range expansion of black mangrove (Avicennia germinans)",2020,,,12,semantic_scholar,0,0,q2,pass,
doi:10.3389/fpls.2017.00578,10.3389/fpls.2017.00578,Elevation Shift in Abies Mill. (Pinaceae) of Subtropical and Temperate China and Vietnam—Corroborative Evidence from Cytoplasmic DNA and Ecological Niche Modeling,2017,Frontiers in Plant Science,,19,semantic_scholar,0,0,q2,pass,
doi:10.26077/9875-d38f,10.26077/9875-d38f,"Black Vulture Conflict and Management in the United States: Damage Trends, Management Overview, and Research Needs",2020,,,23,semantic_scholar,0,1,,exclude,no-spread
doi:10.1002/ece3.10251,10.1002/ece3.10251,Invasive wild deer exhibit environmental niche shifts in Australia: Where to from here?,2023,Ecology and Evolution,,8,semantic_scholar,0,0,q2,pass,
doi:10.1007/s10641-014-0339-3,10.1007/s10641-014-0339-3,High recruitment associated with increased sea temperatures towards the southern range edge of a Western Australian endemic reef fish Choerodon rubescens (family Labridae),2014,Environmental Biology of Fishes,,27,semantic_scholar,1,1,,exclude,no-spread
doi:10.1038/hdy.2013.1,10.1038/hdy.2013.1,Geographical parthenogenesis and population genetic structure in the alpine species Ranunculus kuepferi (Ranunculaceae),2013,Heredity,,83,semantic_scholar,0,0,q2,pass,
doi:10.29235/1561-8323-2022-66-3-274-279,10.29235/1561-8323-2022-66-3-274-279,Mathematical modeling of the vaccination influence on the COVID-19 epidemic propagation,2022,Doklady of the National Academy of Sciences of Belarus,,1,semantic_scholar,0,0,q2,pass,
ttl:diversityofevolutionaryroutesinrangeexpansion,,Diversity of evolutionary routes in range expansion,,,,0,semantic_scholar,0,1,,exclude,out-of-window
doi:10.1186/s40462-023-00396-z,10.1186/s40462-023-00396-z,Movement and behavioral states of common carp (Cyprinus carpio) in response to a behavioral deterrent in a navigational lock,2023,Movement Ecology,,10,semantic_scholar,0,0,q2,pass,
doi:10.1007/s10530-009-9424-5,10.1007/s10530-009-9424-5,"Niche based distribution modelling of an invasive alien plant: effects of population status, propagule pressure and invasion history",2009,Biological Invasions,,101,semantic_scholar,0,1,q2,pass,
doi:10.1007/s12686-024-01360-8,10.1007/s12686-024-01360-8,Development of LAMP primers for rapid detection of invasive smallmouth bass from environmental DNA,2024,Conservation Genetics Resources,,2,semantic_scholar,0,1,,exclude,off-topic
ttl:populationgeneticvariationsandphylogeographyofmicronoemacheiluspulchernicholsbasedonmtdnacontrolregion,,Population genetic variations and phylogeography of Micronoemacheilus pulcher Nichols based on mtDNA control region,2010,,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.1186/s13071-022-05304-9,10.1186/s13071-022-05304-9,"Phylogeographic dynamics of the arthropod vector, the blacklegged tick (Ixodes scapularis)",2022,Parasites & Vectors,,4,semantic_scholar,0,0,q2,pass,
doi:10.3390/tropicalmed7090221,10.3390/tropicalmed7090221,"Toward New Epidemiological Landscapes of Trypanosoma cruzi (Kinetoplastida, Trypanosomatidae) Transmission under Future Human-Modified Land Cover and Climatic Change in Mexico",2022,Tropical Medicine and Infectious Disease,,10,semantic_scholar,0,0,q2,pass,
doi:10.1016/j.marpolbul.2026.120217,10.1016/j.marpolbul.2026.120217,Phenotypic plasticity and invasion dynamics of Caulerpa species in the Mediterranean Sea: A systematic review and conceptual framework.,2026,Marine Pollution Bulletin,,0,semantic_scholar,0,0,q2,pass,
doi:10.1554/03-132,10.1554/03-132,THE DIFFUSIVE SPREAD OF ALLELES IN HETEROGENEOUS POPULATIONS,,,,0,openalex+semantic_scholar,4,0,,exclude,out-of-window
doi:10.1111/1365-2656.13176,10.1111/1365-2656.13176,Variation in host home range size decreases rabies vaccination effectiveness by increasing the spatial spread of rabies virus,2020,Journal of Animal Ecology,,36,openalex+semantic_scholar,1,0,q2,pass,
doi:10.1002/ps.5320,10.1002/ps.5320,Mediterranean versus Atlantic monk parakeets Myiopsitta monachus: towards differentiated management at the European scale.,2019,Pest Management Science,,35,openalex+semantic_scholar,1,0,q2,pass,
doi:10.1140/epjp/s13360-020-00683-3,10.1140/epjp/s13360-020-00683-3,Mathematical analysis to control the spread of Ebola virus epidemic through voluntary vaccination,2020,The European Physical Journal Plus,,47,semantic_scholar,0,1,,exclude,off-topic
doi:10.3389/fpls.2018.00648,10.3389/fpls.2018.00648,Phylogeography and Ecological Niche Modeling Reveal Reduced Genetic Diversity and Colonization Patterns of Skunk Cabbage (Symplocarpus foetidus; Araceae) From Glacial Refugia in Eastern North America,2018,Frontiers in Plant Science,,16,semantic_scholar,0,0,q2,pass,
doi:10.37535/101010220232,10.37535/101010220232,Unlocking User Satisfaction: An Investigation into the Effect of Perception of Ease of Use on the Peduli Lindungi Application in Jabodetabek as a Covid Digital Tracking Media,2024,Communicare : Journal of Communication Studies,,0,semantic_scholar,0,0,q2,pass,
doi:10.1080/12298093.2025.2518793,10.1080/12298093.2025.2518793,"Distribution and Genetic Diversity of the Korean Foliicolous Lichen, Strigula depressa",2025,Mycobiology,,0,semantic_scholar,0,0,q2,pass,
doi:10.1007/s10530-012-0344-4,10.1007/s10530-012-0344-4,Fistularia commersonii in the Mediterranean Sea: invasion history and distribution modeling based on presence-only records,2013,Biological Invasions,,107,openalex+semantic_scholar,2,1,q2,pass,
doi:10.1111/ecog.01520,10.1111/ecog.01520,Range expansion and retraction along a moving contact zone has no effect on the genetic diversity of two passerine birds,2016,,,8,semantic_scholar,0,1,,exclude,off-topic
doi:10.24002/biota.v15i1.2655,10.24002/biota.v15i1.2655,"Kepadatan Populasi dan Sebaran Cacing Tanah di Lahan Sawah Sistem Pertanian Organik, Semi Organik dan Konvensinal",2019,Biota,,0,semantic_scholar,0,0,q2,pass,
doi:10.1016/s0065-2660(02)46017-8,10.1016/s0065-2660(02)46017-8,The evolution of gene duplicates.,2002,Advances in Genetics,,160,semantic_scholar,0,1,,exclude,no-spread
doi:10.1080/00036811003735816,10.1080/00036811003735816,Nonlocal dispersal and averaging in heterogeneous landscapes,2010,,,22,openalex+semantic_scholar,3,0,q2,pass,
doi:10.1016/j.ppees.2015.07.005,10.1016/j.ppees.2015.07.005,Combining niche modelling and landscape genetics to study local adaptation: A novel approach illustrated using alpine plants,2015,,,19,semantic_scholar,0,1,,exclude,no-spread
doi:10.2984/73.3.2,10.2984/73.3.2,Island Hopping in a Biodiversity Hotspot Archipelago: Reconstructed Invasion History and Updated Status and Distribution of Alien Frogs in the Philippines,2019,Pacific Science,,17,openalex+semantic_scholar,1,0,q2,pass,
doi:10.1038/srep22248,10.1038/srep22248,Using heterogeneity in the population structure of U.S. swine farms to compare transmission models for porcine epidemic diarrhoea,2015,Scientific Reports,,21,semantic_scholar,0,0,q2,pass,
doi:10.1007/s10530-016-1244-9,10.1007/s10530-016-1244-9,Towards using thermal stress thresholds to predict salmonid invasion potential,2016,Biological Invasions,,18,semantic_scholar,0,1,,exclude,off-topic
doi:10.3390/d10020033,10.3390/d10020033,Unveiling the History of a Peculiar Weevil-Plant Interaction in South America: A Phylogeographic Approach to Hydnorobius hydnorae (Belidae) Associated with Prosopanche americana (Aristolochiaceae),2018,,,4,semantic_scholar,1,0,q2,pass,
ttl:effectsofpostglacialrangeexpansionsandpopulationbottlenecksonspeciesrichness,,Effects of Post-Glacial Range Expansions and Population Bottlenecks on Species Richness,2001,,,10,semantic_scholar,0,1,,exclude,off-topic
doi:10.1002/tafs.10031,10.1002/tafs.10031,Assessing the Influence of Tilapia on Sport Fish Species in North Carolina Reservoirs,2015,,,7,semantic_scholar,0,1,,exclude,no-spread
doi:10.1007/s10980-017-0570-3,10.1007/s10980-017-0570-3,Landscape metrics as a framework to measure the effect of landscape structure on the spread of invasive insect species,2017,Landscape Ecology,,21,openalex+semantic_scholar,2,1,,exclude,off-topic
doi:10.1371/journal.pone.0135283,10.1371/journal.pone.0135283,Identification and Risk Assessment for Worldwide Invasion and Spread of Tuta absoluta with a Focus on Sub-Saharan Africa: Implications for Phytosanitary Measures and Management,2015,PLoS ONE,,163,semantic_scholar,0,0,q2,pass,
ttl:responsetothecommentsby,,Response to the Comments by,2020,,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.5358/hsj.32.50,10.5358/hsj.32.50,"Current Status of the Introduced Common House Gecko, Hemidactylus frenatus (Squamata: Gekkonidae), on Amamioshima Island of the Ryukyu Archipelago, Japan",2013,,,5,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.meegid.2004.08.001,10.1016/j.meegid.2004.08.001,The hepatitis C virus epidemic among injecting drug users.,2005,"Infection, Genetics and Evolution",,171,semantic_scholar,0,1,,exclude,no-spread
ttl:modellingbiologicalinvasionspopulationcycleswavesandtimedelays,,"Modelling biological invasions : population cycles, waves and time delays",2015,,,1,openalex+semantic_scholar,2,0,q1 q2 q3 q4 q8,pass,
ttl:populationgeneticsofthecommonfrogranatemporariainrelationtoclimate,,Population genetics of the common frog (Rana temporaria) in relation to climate,2013,,,1,semantic_scholar,0,1,,exclude,no-spread
doi:10.1101/391110,10.1101/391110,Assessing natural selection during range expansions: Insights from a spatially explicit ABC study,2018,,,0,semantic_scholar,0,0,q2,pass,
doi:10.1016/j.jtbi.2015.12.024,10.1016/j.jtbi.2015.12.024,Influences of Allee effects in the spreading of malignant tumours.,2016,Journal of Theoretical Biology,,33,openalex+semantic_scholar,2,1,,exclude,off-topic
doi:10.1109/mercon63886.2024.10688479,10.1109/mercon63886.2024.10688479,Design and Development of a Water Hyacinth Removal Machine,2024,Moratuwa Engineering Research Conference,,0,openalex+semantic_scholar,1,0,,exclude,off-topic
doi:10.1101/2021.08.25.457712,10.1101/2021.08.25.457712,Strong neutral sweeps occurring during a population contraction,2021,bioRxiv,,7,semantic_scholar,0,0,q2,pass,
doi:10.1007/s10694-012-0266-9,10.1007/s10694-012-0266-9,Characterization of Fuel Properties and Fire Spread Rates for Little Bluestem Grass,2014,,,46,semantic_scholar,1,1,,exclude,off-topic
doi:10.3390/d14080617,10.3390/d14080617,Phylogeographic Structuring of the Kuroshio-Type Prawn Macrobrachium japonicum (Decapoda: Palaemonidae) in Taiwan and Ryukyu Islands,2022,Diversity,,8,semantic_scholar,0,0,q2,pass,
doi:10.1016/j.mbs.2025.109456,10.1016/j.mbs.2025.109456,A mathematically robust model of exotic pine invasions.,2023,Mathematical Biosciences,,4,openalex+semantic_scholar,1,0,q2,pass,
doi:10.64898/2026.03.13.711537,10.64898/2026.03.13.711537,Ancient metapopulations and extreme sex-biased demography revealed by ABC inference and X-Chromosome diversity in Indo-Pacific reef sharks,2026,bioRxiv,,0,semantic_scholar,0,0,q2,pass,
doi:10.26686/wgtn.17003371.v1,10.26686/wgtn.17003371.v1,Invasion Impact and Biotic Resistance by Invertebrate Communities,2012,,,1,openalex+semantic_scholar,1,0,q2,pass,
ttl:effectofclimatechangeonrangeexpansionbythemountainpinebeetleinbritishcolumbia,,Effect of climate change on range expansion by the mountain pine beetle in British Columbia,2003,,,443,openalex+semantic_scholar,3,0,q1 q2 q3,pass,
doi:10.1201/b18723,10.1201/b18723,Freshwater Crayfish : A Global Overview,2015,,,31,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.vetpar.2011.07.006,10.1016/j.vetpar.2011.07.006,The distribution and spreading pattern of Dermacentor reticulatus over its threshold area in the Czech Republic--how much is range of this vector expanding?,2011,Veterinary parasitology,,69,semantic_scholar,0,1,,exclude,off-topic
doi:10.1614/ipsm-d-15-00020.1,10.1614/ipsm-d-15-00020.1,Invasion Risk in a Warmer World: Modeling Range Expansion and Habitat Preferences of Three Nonnative Aquatic Invasive Plants,2015,Invasive Plant Science and Management,,21,semantic_scholar,0,1,q2,pass,
doi:10.1016/j.physa.2016.10.014,10.1016/j.physa.2016.10.014,A local immunization strategy for networks with overlapping community structure,2017,,,26,semantic_scholar,0,1,,exclude,no-spread
doi:10.1111/gcb.12922,10.1111/gcb.12922,Genetic footprints reveal geographic patterns of expansion in Fennoscandian red foxes,2015,Global Change Biology,,21,semantic_scholar,0,1,,exclude,off-topic
doi:10.1642/0078-6594(2007)63[67:dbsgos]2.0.co;2,10.1642/0078-6594(2007)63[67:dbsgos]2.0.co;2,DIVERGENCE BETWEEN SUBSPECIES GROUPS OF SWAINSON'S THRUSH (CATHARUS USTULATUS USTULATUS AND C. U. SWAINSONI),2007,,,23,semantic_scholar,0,1,,exclude,no-spread
doi:10.1186/1475-2875-11-76,10.1186/1475-2875-11-76,Genetic population structure of the malaria vector Anopheles baimaii in north-east India using mitochondrial DNA,2012,Malaria Journal,,1,semantic_scholar,1,0,q2,pass,
doi:10.1111/mec.13284,10.1111/mec.13284,Geographic and temporal dynamics of a global radiation and diversification in the killer whale,2015,Molecular Ecology,,100,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.jenvman.2025.128353,10.1016/j.jenvman.2025.128353,Human activities and climate change facilitate the expansion of a notorious invasive snail (Pomacea canaliculata) in a subtropical biodiversity hotspot.,2025,Journal of Environmental Management,,2,semantic_scholar,0,0,q2,pass,
doi:10.1016/s1360-1385(01)01916-1,10.1016/s1360-1385(01)01916-1,Implications for plant evolutionary ecology,2001,,,1,semantic_scholar,0,1,,exclude,no-spread
doi:10.1111/ecog.01327,10.1111/ecog.01327,Climate as a driver of tropical insular diversity: comparative phylogeography of two ecologically distinctive frogs in Puerto Rico,2015,Ecography,,14,semantic_scholar,0,0,q2,pass,
doi:10.1007/s00436-003-0879-5,10.1007/s00436-003-0879-5,Genetic and phylogeographic structure of populations of Pulex simulans (Siphonaptera) in Peru inferred from two genes (CytB and CoII),2003,Parasitology Research,,40,semantic_scholar,0,1,,exclude,no-spread
doi:10.1017/inp.2021.29,10.1017/inp.2021.29,Pretty (and) invasive: The potential global distribution of Tithonia diversifolia under current and future climates,2021,Invasive Plant Science and Management,,9,semantic_scholar,0,0,q2,pass,
doi:10.1007/978-3-540-78534-7_9,10.1007/978-3-540-78534-7_9,Using Random Forests to Provide Predicted Species Distribution Maps as a Metric for Ecological Inventory & Monitoring Programs,2008,Applications of Computational Intelligence in Biology,,46,semantic_scholar,0,1,,exclude,no-spread
doi:10.1007/s00442-022-05230-8,10.1007/s00442-022-05230-8,Building trait datasets: effect of methodological choice on a study of invasion,2022,Oecologia,,3,openalex+semantic_scholar,1,0,q2,pass,
ttl:phylogenetichistorymorphologicalparallelismandspeciationinacomplexofappalachiansalamandersgenusdesmognathus,,"Phylogenetic History, Morphological Parallelism, and Speciation in a Complex of Appalachian Salamanders (Genus: Desmognathus)",2005,,,11,semantic_scholar,0,1,,exclude,no-spread
doi:10.1093/molbev/msj057,10.1093/molbev/msj057,The fate of mutations surfing on the wave of a range expansion.,2006,Molecular biology and evolution,,624,semantic_scholar,0,1,,exclude,off-topic
